,Tarih,Açılış,Yüksek,Düşük,Kapanış,Adj Kapanış,Hacim,Haftanın Günü,Ay,Ay Başı,Ay Sonu,H-L
5297,2018-06-04,99264.398438,100510.296875,98937.898438,99249.796875,99249.796875,890151400.0,1,6,0,0,1
5298,2018-06-05,99600.398438,99908.5,97665.398438,97823.203125,97823.203125,833959700.0,4,6,0,0,1
5299,2018-06-06,98269.601563,98361.796875,95126.5,96657.703125,96657.703125,1090849000.0,5,6,0,0,1
5300,2018-06-07,96442.296875,98795.296875,96070.203125,98623.703125,98623.703125,1160099000.0,3,6,0,0,1
5301,2018-06-08,98190.703125,98190.703125,95625.0,95875.703125,95875.703125,1035821700.0,0,6,0,0,1
5302,2018-06-11,95922.296875,97186.5,93396.5,96661.398438,96661.398438,1159313700.0,1,6,0,0,1
5303,2018-06-12,96473.5,96783.203125,94950.601563,95307.0,95307.0,878711400.0,4,6,0,0,1
5304,2018-06-13,94825.5,95608.5,93337.296875,93504.796875,93504.796875,831800900.0,5,6,0,0,1
5305,2018-06-14,93295.898438,95406.203125,92750.898438,94540.796875,94540.796875,464240900.0,3,6,0,0,1
5306,2018-06-15,,,,,,,0,6,0,0,0
5307,2018-06-18,94235.898438,94235.898438,92720.898438,93043.296875,93043.296875,678649100.0,1,6,0,0,1
5308,2018-06-19,92597.601563,94743.203125,92288.601563,94436.898438,94436.898438,925436300.0,4,6,0,0,1
5309,2018-06-20,94296.0,95246.703125,93719.101563,94551.898438,94551.898438,882612200.0,5,6,0,0,1
5310,2018-06-21,94590.296875,95398.296875,94324.296875,95057.203125,95057.203125,797760900.0,3,6,0,0,1
5311,2018-06-22,95517.203125,96186.796875,94451.5,95852.101563,95852.101563,715397300.0,0,6,0,0,1
5312,2018-06-25,99255.796875,99394.101563,93365.5,94008.296875,94008.296875,1321818100.0,1,6,0,0,1
5313,2018-06-26,94077.898438,95101.5,93807.703125,94408.203125,94408.203125,1046361400.0,4,6,0,0,1
5314,2018-06-27,94432.898438,96187.296875,94292.601563,95954.796875,95954.796875,1347174200.0,5,6,0,0,1
5315,2018-06-28,95807.296875,96993.203125,95487.0,96227.0,96227.0,1177913100.0,3,6,0,0,1
5316,2018-06-29,96827.203125,97500.101563,96230.101563,96520.101563,96520.101563,977674500.0,0,6,0,0,1
5317,2018-07-02,96094.398438,97267.296875,95654.898438,96773.5,96773.5,948867400.0,1,5,0,0,1
5318,2018-07-03,97027.898438,97445.796875,96450.398438,96588.203125,96588.203125,914661400.0,4,5,0,0,1
5319,2018-07-04,96795.5,97455.101563,96392.101563,97230.101563,97230.101563,793309100.0,5,5,0,0,1
5320,2018-07-05,97559.703125,99264.796875,97559.703125,99097.0,99097.0,1274770200.0,3,5,0,0,1
5321,2018-07-06,99301.5,99806.398438,98109.898438,98733.898438,98733.898438,1125538100.0,0,5,0,0,1
5322,2018-07-09,99596.101563,100807.796875,98733.0,99252.796875,99252.796875,1341108900.0,1,5,0,0,1
5323,2018-07-10,97651.0,98466.203125,95851.296875,96274.703125,96274.703125,1537862200.0,4,5,0,0,1
5324,2018-07-11,95281.703125,95281.703125,91215.898438,91289.5,91289.5,1731585800.0,5,5,0,0,1
5325,2018-07-12,91729.398438,92466.5,88168.898438,89571.296875,89571.296875,1856558500.0,3,5,0,0,1
5326,2018-07-13,89998.601563,91021.296875,89317.5,89897.703125,89897.703125,973049600.0,0,5,0,0,1
5327,2018-07-16,90683.5,91044.296875,89165.601563,89744.0,89744.0,1075631900.0,1,5,0,0,1
5328,2018-07-17,89818.398438,91638.296875,89767.898438,91629.601563,91629.601563,1303871600.0,4,5,0,0,1
5329,2018-07-18,91722.203125,92456.0,90421.0,92322.0,92322.0,1494651800.0,5,5,0,0,1
5330,2018-07-19,92752.296875,93295.796875,92193.5,93002.898438,93002.898438,1126421600.0,3,5,0,0,1
5331,2018-07-20,93268.898438,94169.398438,92787.203125,94082.296875,94082.296875,1008460800.0,0,5,0,0,1
5332,2018-07-23,94173.5,96035.601563,94173.5,95305.203125,95305.203125,1090229800.0,1,5,0,0,1
5333,2018-07-24,95524.398438,95567.898438,91722.703125,92133.796875,92133.796875,1435180900.0,4,5,0,0,1
5334,2018-07-25,92382.5,95763.601563,92165.296875,95368.601563,95368.601563,1573474800.0,5,5,0,0,1
5335,2018-07-26,95776.296875,96680.796875,93537.101563,94817.296875,94817.296875,1629374800.0,3,5,0,0,1
5336,2018-07-27,94902.898438,95977.296875,94444.5,95584.796875,95584.796875,1164967800.0,0,5,0,0,1
5337,2018-07-30,95340.398438,96269.398438,94921.101563,96157.703125,96157.703125,1030376800.0,1,5,0,0,1
5338,2018-07-31,95942.203125,97231.601563,95794.296875,96952.203125,96952.203125,1204565100.0,4,5,0,1,1
5339,2018-08-01,97121.796875,97409.601563,96245.398438,97210.601563,97210.601563,1066619500.0,5,1,1,0,1
5340,2018-08-02,95518.203125,95518.203125,94153.296875,94543.296875,94543.296875,1104814500.0,3,1,0,0,1
5341,2018-08-03,94483.398438,96064.296875,94483.398438,95610.5,95610.5,1209842000.0,0,1,0,0,1
5342,2018-08-06,95290.5,95500.796875,93568.398438,94174.0,94174.0,1121303600.0,1,1,0,0,1
5343,2018-08-07,94585.203125,96420.601563,94369.296875,96161.0,96161.0,1385147600.0,4,1,0,0,1
5344,2018-08-08,96327.296875,97260.398438,95969.601563,96973.898438,96973.898438,1262035600.0,5,1,0,0,1
5345,2018-08-09,95661.601563,98743.898438,95408.703125,97185.101563,97185.101563,2179690200.0,3,1,0,0,1
5346,2018-08-10,95603.398438,97810.101563,88598.101563,94939.601563,94939.601563,2282796300.0,0,1,0,0,1
5347,2018-08-13,93869.5,93869.5,88432.601563,92684.601563,92684.601563,2508943300.0,1,1,0,0,1
5348,2018-08-14,94689.398438,95299.101563,92810.0,93418.703125,93418.703125,1767027700.0,4,1,0,0,1
5349,2018-08-15,95040.898438,95245.0,90131.5,90263.0,90263.0,1650888600.0,5,1,0,0,1
5350,2018-08-16,91492.796875,91568.601563,87143.203125,87143.203125,87143.203125,1486873600.0,3,1,0,0,1
5351,2018-08-17,86602.203125,88764.203125,84654.5,88734.796875,88734.796875,1286341000.0,0,1,0,0,1
5352,2018-08-20,88984.5,90476.5,88938.601563,90186.0,90186.0,377283900.0,1,1,0,0,1
5353,2018-08-21,,,,,,,4,1,0,0,0
5354,2018-08-22,,,,,,,5,1,0,0,0
5355,2018-08-23,,,,,,,3,1,0,0,0
5356,2018-08-24,,,,,,,0,1,0,0,0
5357,2018-08-27,90921.296875,91284.0,89999.203125,91284.0,91284.0,901124600.0,1,1,0,0,0
5358,2018-08-28,91274.5,93974.601563,90991.601563,93866.898438,93866.898438,1212153500.0,4,1,0,0,1
5359,2018-08-29,93317.0,94279.703125,92760.398438,93280.703125,93280.703125,1051698300.0,5,1,0,0,1
5360,2018-08-30,,,,,,,3,1,0,0,0
5361,2018-08-31,93450.101563,93658.203125,92132.898438,92723.398438,92723.398438,932085800.0,0,1,0,1,1
5362,2018-09-03,92291.296875,94656.101563,92205.601563,93915.601563,93915.601563,1005149200.0,1,11,0,0,1
5363,2018-09-04,94254.5,94589.101563,92915.398438,93189.296875,93189.296875,842856500.0,4,11,0,0,1
5364,2018-09-05,93100.296875,93719.5,92370.796875,92791.0,92791.0,969342200.0,5,11,0,0,1
5365,2018-09-06,93121.703125,94166.203125,92763.296875,92763.296875,92763.296875,752172300.0,3,11,0,0,1
5366,2018-09-07,93170.898438,93675.898438,92538.5,93274.203125,93274.203125,885502600.0,0,11,0,0,1
5367,2018-09-10,93532.898438,93662.601563,91698.296875,91698.296875,91698.296875,891050000.0,1,11,0,0,1
5368,2018-09-11,91874.398438,92748.398438,91450.296875,92389.101563,92389.101563,852374100.0,4,11,0,0,1
5369,2018-09-12,92836.296875,93552.5,91923.796875,92227.398438,92227.398438,1051216500.0,5,11,0,0,1
5370,2018-09-13,92257.898438,94610.398438,91206.203125,94419.203125,94419.203125,1556163000.0,3,11,0,0,1
5371,2018-09-14,95319.796875,96298.898438,94377.0,94759.601563,94759.601563,1501287900.0,0,11,0,0,1
5372,2018-09-17,94477.398438,95105.0,93790.101563,94347.703125,94347.703125,1235707900.0,1,11,0,0,1
5373,2018-09-18,94735.5,95374.898438,94538.101563,94886.898438,94886.898438,1219779900.0,4,11,0,0,1
5374,2018-09-19,95480.296875,96722.703125,95272.203125,96603.796875,96603.796875,1771462700.0,5,11,0,0,1
5375,2018-09-20,97013.703125,97387.898438,95522.898438,96121.101563,96121.101563,2122735200.0,3,11,0,0,1
5376,2018-09-21,96598.796875,97988.203125,96598.796875,97988.203125,97988.203125,1243301200.0,0,11,0,0,0
5377,2018-09-24,98284.203125,99562.0,97782.0,99547.398438,99547.398438,1810832500.0,1,11,0,0,1
5378,2018-09-25,100096.796875,100181.0,98636.296875,99292.5,99292.5,1684109900.0,4,11,0,0,1
5379,2018-09-26,99512.5,99773.296875,98147.601563,99148.898438,99148.898438,1125384400.0,5,11,0,0,1
5380,2018-09-27,99083.898438,100637.703125,98934.203125,100298.703125,100298.703125,1891820400.0,3,11,0,0,1
5381,2018-09-28,100427.398438,100473.0,99173.703125,99956.898438,99956.898438,1963454700.0,0,11,0,0,1
5382,2018-10-01,100075.203125,100647.0,98537.203125,98537.203125,98537.203125,1642485500.0,1,10,1,0,1
5383,2018-10-02,98427.601563,98713.703125,97373.796875,98160.703125,98160.703125,1255719200.0,4,10,0,0,1
5384,2018-10-03,98204.5,98698.601563,96944.5,97187.898438,97187.898438,1257584600.0,5,10,0,0,1
5385,2018-10-04,97043.0,97071.796875,94496.796875,94496.796875,94496.796875,1246455000.0,3,10,0,0,1
5386,2018-10-05,94354.601563,95026.0,93169.203125,94883.5,94883.5,1222090200.0,0,10,0,0,1
5387,2018-10-08,94132.203125,96231.703125,93816.898438,96087.296875,96087.296875,1371971200.0,1,10,0,0,1
5388,2018-10-09,96451.296875,97100.296875,95536.898438,96731.796875,96731.796875,1497700800.0,4,10,0,0,1
5389,2018-10-10,97070.203125,97168.898438,94440.703125,94440.703125,94440.703125,1404675900.0,5,10,0,0,1
5390,2018-10-11,93924.703125,95117.203125,93480.398438,94747.5,94747.5,1326165700.0,3,10,0,0,1
5391,2018-10-12,95695.398438,97168.796875,93389.203125,96657.398438,96657.398438,1788031700.0,0,10,0,0,1
5392,2018-10-15,97347.0,99037.898438,97347.0,98631.296875,98631.296875,1806576600.0,1,10,0,0,1
5393,2018-10-16,98573.898438,99224.296875,97906.601563,98466.398438,98466.398438,1464319500.0,4,10,0,0,1
5394,2018-10-17,99223.296875,99553.898438,98069.703125,98991.0,98991.0,1548557200.0,5,10,0,0,1
5395,2018-10-18,98987.5,99173.0,97191.5,97454.0,97454.0,1239023100.0,3,10,0,0,1
5396,2018-10-19,97819.898438,97933.5,96335.398438,96454.601563,96454.601563,1131596400.0,0,10,0,0,1
5397,2018-10-22,97215.796875,97406.296875,94681.703125,94681.703125,94681.703125,1041432700.0,1,10,0,0,1
5398,2018-10-23,94080.398438,94442.898438,92344.898438,93469.0,93469.0,1213415400.0,4,10,0,0,1
5399,2018-10-24,93887.703125,94158.601563,92692.203125,92692.203125,92692.203125,963665500.0,5,10,0,0,1
5400,2018-10-25,92272.101563,93765.601563,91958.203125,93747.703125,93747.703125,1028399400.0,3,10,0,0,1
5401,2018-10-26,93973.203125,94036.5,90541.5,90541.5,90541.5,1037105500.0,0,10,0,0,1
5402,2018-10-29,,,,,,,1,10,0,0,0
5403,2018-10-30,90883.703125,91387.0,88564.398438,89999.898438,89999.898438,1171717400.0,4,10,0,0,1
5404,2018-10-31,90444.796875,91926.898438,89278.0,90200.703125,90200.703125,1339042100.0,5,10,0,1,1
5405,2018-11-01,90253.601563,92440.898438,89950.101563,92387.398438,92387.398438,1132877200.0,3,9,1,0,1
5406,2018-11-02,92478.0,94570.601563,92478.0,94123.0,94123.0,1458804700.0,0,9,0,0,1
5407,2018-11-05,94523.703125,95947.703125,93813.0,95947.703125,95947.703125,1364333200.0,1,9,0,0,0
5408,2018-11-06,96146.796875,96282.101563,94163.796875,94727.703125,94727.703125,1317450300.0,4,9,0,0,1
5409,2018-11-07,94648.0,96046.703125,94262.101563,95493.296875,95493.296875,1226732100.0,5,9,0,0,1
5410,2018-11-08,95521.703125,95641.796875,93258.101563,93506.203125,93506.203125,1262701300.0,3,9,0,0,1
5411,2018-11-09,93297.703125,93697.898438,92127.101563,92839.203125,92839.203125,1172418500.0,0,9,0,0,1
5412,2018-11-12,93005.796875,93695.296875,91445.296875,91445.296875,91445.296875,926925400.0,1,9,0,0,1
5413,2018-11-13,91532.296875,93094.898438,91297.703125,92708.601563,92708.601563,1154530000.0,4,9,0,0,1
5414,2018-11-14,92530.601563,93691.296875,91945.796875,93287.203125,93287.203125,1348072800.0,5,9,0,0,1
5415,2018-11-15,93523.296875,94002.5,92695.296875,93296.796875,93296.796875,1293407100.0,3,9,0,0,1
5416,2018-11-16,93785.898438,94308.296875,92743.898438,93616.5,93616.5,964326800.0,0,9,0,0,1
5417,2018-11-19,93568.203125,94602.703125,93568.203125,94570.898438,94570.898438,1145808200.0,1,9,0,0,1
5418,2018-11-20,94279.796875,94391.703125,91545.796875,91686.398438,91686.398438,1573405100.0,4,9,0,0,1
5419,2018-11-21,92021.5,92708.0,91559.398438,92708.0,92708.0,1160518100.0,5,9,0,0,0
5420,2018-11-22,92743.296875,92940.0,91883.296875,92628.796875,92628.796875,875769500.0,3,9,0,0,1
5421,2018-11-23,92581.601563,93003.296875,92028.703125,93003.296875,93003.296875,804109400.0,0,9,0,0,0
5422,2018-11-26,93521.703125,94435.796875,93455.296875,93962.398438,93962.398438,1376348600.0,1,9,0,0,1
5423,2018-11-27,93904.898438,94104.5,93043.0,93517.0,93517.0,1221220300.0,4,9,0,0,1
5424,2018-11-28,93756.296875,94673.398438,93756.296875,94071.0,94071.0,1222263800.0,5,9,0,0,1
5425,2018-11-29,94963.203125,95544.601563,94827.296875,95125.601563,95125.601563,1165923600.0,3,9,0,0,1
5426,2018-11-30,95164.5,95416.0,94527.703125,95416.0,95416.0,1604635900.0,0,9,0,1,0
5427,2018-12-03,96367.0,96829.796875,94974.5,94974.5,94974.5,1408068300.0,1,2,0,0,1
5428,2018-12-04,94649.898438,95550.5,93530.398438,93880.5,93880.5,1352410100.0,4,2,0,0,1
5429,2018-12-05,93047.601563,94197.898438,92847.703125,93970.203125,93970.203125,1148026700.0,5,2,0,0,1
5430,2018-12-06,93506.796875,93866.601563,92375.296875,92827.296875,92827.296875,1121977400.0,3,2,0,0,1
5431,2018-12-07,93521.203125,93807.0,93149.296875,93699.5,93699.5,968521900.0,0,2,0,0,1
5432,2018-12-10,93245.898438,93453.703125,92217.5,92227.296875,92227.296875,821525000.0,1,2,0,0,1
5433,2018-12-11,92449.601563,92704.0,91610.0,91800.898438,91800.898438,1002132700.0,4,2,0,0,1
5434,2018-12-12,92136.101563,92326.5,89956.796875,90051.101563,90051.101563,1261570100.0,5,2,0,0,1
5435,2018-12-13,90518.898438,91443.101563,90432.296875,91386.5,91386.5,901047900.0,3,2,0,0,1
5436,2018-12-14,91072.101563,91201.0,89337.5,90528.601563,90528.601563,1007075600.0,0,2,0,0,1
5437,2018-12-17,90595.601563,90995.398438,89933.0,89961.898438,89961.898438,755916600.0,1,2,0,0,1
5438,2018-12-18,89695.101563,91074.101563,89567.0,91074.101563,91074.101563,1003835600.0,4,2,0,0,0
5439,2018-12-19,91316.398438,92583.5,91087.898438,92552.703125,92552.703125,1163907800.0,5,2,0,0,1
5440,2018-12-20,91864.203125,92425.203125,91331.5,91854.101563,91854.101563,1090809800.0,3,2,0,0,1
5441,2018-12-21,91777.5,92222.398438,90916.296875,91860.796875,91860.796875,1135993200.0,0,2,0,0,1
5442,2018-12-24,92138.898438,92435.703125,91515.601563,91526.898438,91526.898438,700249000.0,1,2,0,0,1
5443,2018-12-25,,,,,,,4,2,0,0,0
5444,2018-12-26,91121.203125,91393.898438,90687.5,91002.203125,91002.203125,443364500.0,5,2,0,0,1
5445,2018-12-27,91793.203125,91911.601563,90762.796875,90974.796875,90974.796875,693109000.0,3,2,0,0,1
5446,2018-12-28,91174.101563,91495.398438,90107.398438,90435.296875,90435.296875,629186500.0,0,2,0,0,1
5447,2018-12-31,90675.101563,91338.398438,90323.898438,91270.5,91270.5,597754900.0,1,2,0,1,1
5448,2019-01-01,,,,,,,4,4,1,0,0
5449,2019-01-02,90986.101563,90986.101563,88650.398438,88865.0,88865.0,747912500.0,5,4,0,0,1
5450,2019-01-03,88375.898438,89544.601563,87399.0,87399.0,87399.0,930991400.0,3,4,0,0,1
5451,2019-01-04,87894.203125,89121.101563,87894.203125,88830.796875,88830.796875,890737800.0,0,4,0,0,1
5452,2019-01-07,89444.703125,90227.898438,89280.796875,89951.101563,89951.101563,942407200.0,1,4,0,0,1
5453,2019-01-08,90247.898438,90776.101563,89362.398438,90697.0,90697.0,952200200.0,4,4,0,0,1
5454,2019-01-09,91031.601563,91419.398438,90591.398438,91156.898438,91156.898438,1098307300.0,5,4,0,0,1
5455,2019-01-10,91226.398438,91845.796875,90694.703125,91196.296875,91196.296875,985925900.0,3,4,0,0,1
5456,2019-01-11,91503.296875,92028.5,91262.5,91687.0,91687.0,885046700.0,0,4,0,0,1
5457,2019-01-14,90825.398438,92053.796875,90388.398438,92053.796875,92053.796875,909152100.0,1,4,0,0,0
5458,2019-01-15,92627.601563,93303.203125,92478.398438,93173.296875,93173.296875,1248208200.0,4,4,0,0,1
5459,2019-01-16,93365.203125,95440.601563,93023.5,95411.5,95411.5,1621354100.0,5,4,0,0,1
5460,2019-01-17,95499.796875,97354.898438,95161.296875,96817.398438,96817.398438,1789777700.0,3,4,0,0,1
5461,2019-01-18,97192.898438,98662.203125,97046.0,98454.898438,98454.898438,1394067000.0,0,4,0,0,1
5462,2019-01-21,98627.5,99828.703125,97634.898438,97955.203125,97955.203125,1513430100.0,1,4,0,0,1
5463,2019-01-22,97990.898438,99677.101563,97856.101563,99677.101563,99677.101563,1566602700.0,4,4,0,0,0
5464,2019-01-23,99737.5,100488.101563,99059.898438,100141.0,100141.0,1471425300.0,5,4,0,0,1
5465,2019-01-24,100453.796875,101774.296875,100314.703125,101774.296875,101774.296875,1549507300.0,3,4,0,0,0
5466,2019-01-25,102122.898438,102319.898438,101199.601563,101801.398438,101801.398438,1308643400.0,0,4,0,0,1
5467,2019-01-28,101822.796875,102807.5,101240.5,101289.796875,101289.796875,1238738200.0,1,4,0,0,1
5468,2019-01-29,101358.796875,104098.398438,101077.101563,104098.398438,104098.398438,1491618500.0,4,4,0,0,0
5469,2019-01-30,104154.203125,104793.101563,103549.898438,104189.5,104189.5,1595163900.0,5,4,0,0,1
5470,2019-01-31,105478.101563,105930.203125,103408.796875,104074.203125,104074.203125,1819457500.0,3,4,0,1,1
5471,2019-02-01,104061.0,104371.5,102648.101563,102937.101563,102937.101563,1385204600.0,0,3,1,0,1
5472,2019-02-04,103078.5,103554.5,101988.703125,102255.0,102255.0,1081186200.0,1,3,0,0,1
5473,2019-02-05,102765.101563,103852.101563,101755.601563,102448.398438,102448.398438,1491164400.0,4,3,0,0,1
5474,2019-02-06,102899.203125,103089.203125,101620.5,102584.296875,102584.296875,1419536000.0,5,3,0,0,1
5475,2019-02-07,102752.796875,102937.203125,101945.398438,102784.0,102784.0,1377661200.0,3,3,0,0,1
5476,2019-02-08,102494.898438,102742.398438,102119.203125,102451.703125,102451.703125,1065866600.0,0,3,0,0,1
5477,2019-02-11,103287.601563,104656.601563,103280.398438,104394.703125,104394.703125,1256430700.0,1,3,0,0,1
5478,2019-02-12,104652.796875,104977.398438,103364.5,103762.5,103762.5,1406056200.0,4,3,0,0,1
5479,2019-02-13,104339.0,104455.101563,101645.796875,101645.796875,101645.796875,1500407800.0,5,3,0,0,1
5480,2019-02-14,101923.601563,102616.601563,100749.601563,102130.0,102130.0,1588454300.0,3,3,0,0,1
5481,2019-02-15,102070.898438,102978.398438,101186.601563,102715.0,102715.0,1259472100.0,0,3,0,0,1
5482,2019-02-18,102866.796875,103131.203125,101728.5,101728.5,101728.5,1226790000.0,1,3,0,0,1
5483,2019-02-19,101845.203125,101978.898438,100713.101563,101742.101563,101742.101563,1142214500.0,4,3,0,0,1
5484,2019-02-20,101990.398438,102543.0,101618.101563,101971.296875,101971.296875,1084499000.0,5,3,0,0,1
5485,2019-02-21,102033.898438,102893.5,101695.398438,102494.0,102494.0,1038998000.0,3,3,0,0,1
5486,2019-02-22,102839.796875,103468.101563,102612.0,103185.703125,103185.703125,1151034000.0,0,3,0,0,1
5487,2019-02-25,103875.0,105145.898438,103875.0,104330.101563,104330.101563,1659939000.0,1,3,0,0,1
5488,2019-02-26,104261.296875,105082.296875,103941.898438,105082.296875,105082.296875,1471113000.0,4,3,0,0,0
5489,2019-02-27,105117.5,105269.398438,104117.203125,104141.0,104141.0,1499660000.0,5,3,0,0,1
5490,2019-02-28,104247.601563,105069.601563,104128.0,104529.898438,104529.898438,1292606100.0,3,3,0,1,1
5491,2019-03-01,104689.898438,104832.898438,102956.703125,103266.601563,103266.601563,1344142300.0,0,7,1,0,1
5492,2019-03-04,103564.101563,104617.0,103475.203125,104193.296875,104193.296875,1303877200.0,1,7,0,0,1
5493,2019-03-05,103933.601563,104832.203125,103459.796875,103730.601563,103730.601563,1952914800.0,4,7,0,0,1
5494,2019-03-06,104026.101563,104866.601563,103365.101563,103452.898438,103452.898438,1504941000.0,5,7,0,0,1
5495,2019-03-07,103853.601563,104194.203125,102264.0,102282.703125,102282.703125,1483277200.0,3,7,0,0,1
5496,2019-03-08,102337.296875,102463.703125,100873.601563,101538.296875,101538.296875,1132467300.0,0,7,0,0,1
5497,2019-03-11,101887.0,102342.796875,100651.703125,100850.398438,100850.398438,1071160100.0,1,7,0,0,1
5498,2019-03-12,101465.101563,102068.703125,100919.203125,101721.101563,101721.101563,1132470500.0,4,7,0,0,1
5499,2019-03-13,101820.796875,102532.296875,101143.0,102196.601563,102196.601563,1183015500.0,5,7,0,0,1
5500,2019-03-14,102298.203125,102785.796875,102009.601563,102432.296875,102432.296875,1185448000.0,3,7,0,0,1
5501,2019-03-15,102890.898438,103380.398438,102643.5,103304.101563,103304.101563,1460002500.0,0,7,0,0,1
5502,2019-03-18,103785.101563,104882.796875,103785.101563,104594.703125,104594.703125,1363867600.0,1,7,0,0,1
5503,2019-03-19,104664.101563,105929.101563,104154.398438,104861.601563,104861.601563,1621406100.0,4,7,0,0,1
5504,2019-03-20,104806.601563,105098.796875,103181.203125,103310.203125,103310.203125,1798224600.0,5,7,0,0,1
5505,2019-03-21,103836.0,104248.296875,102534.101563,103407.796875,103407.796875,1503728400.0,3,7,0,0,1
5506,2019-03-22,103653.5,103755.796875,99652.398438,99835.296875,99835.296875,1732054700.0,0,7,0,0,1
5507,2019-03-25,100027.5,100381.703125,98367.101563,99325.898438,99325.898438,1578137700.0,1,7,0,0,1
5508,2019-03-26,99990.5,100260.101563,97153.898438,97378.601563,97378.601563,1420830900.0,4,7,0,0,1
5509,2019-03-27,97820.703125,97998.398438,90523.898438,91855.101563,91855.101563,1947469700.0,5,7,0,0,1
5510,2019-03-28,91181.601563,93744.296875,90776.796875,92120.296875,92120.296875,1977513800.0,3,7,0,0,1
5511,2019-03-29,92499.0,94247.0,91904.398438,93784.203125,93784.203125,1239216500.0,0,7,0,0,1
5512,2019-04-01,93908.398438,95117.5,91864.5,94101.296875,94101.296875,1564041600.0,1,0,1,0,1
5513,2019-04-02,93635.101563,95352.203125,93132.296875,93533.101563,93533.101563,1206816300.0,4,0,0,0,1
5514,2019-04-03,94158.601563,94891.296875,94041.5,94441.101563,94441.101563,1051197200.0,5,0,0,0,1
5515,2019-04-04,94477.898438,98336.898438,94297.296875,98336.898438,98336.898438,1451597500.0,3,0,0,0,0
5516,2019-04-05,98963.203125,99214.101563,97422.203125,98783.398438,98783.398438,1405912200.0,0,0,0,0,1
5517,2019-04-08,98978.898438,99076.898438,96735.601563,96978.296875,96978.296875,1062195200.0,1,0,0,0,1
5518,2019-04-09,97956.703125,98748.296875,97496.898438,98135.296875,98135.296875,1244884300.0,4,0,0,0,1
5519,2019-04-10,98404.703125,98456.101563,96912.5,97015.0,97015.0,1174382800.0,5,0,0,0,1
5520,2019-04-11,97227.203125,97530.898438,96021.796875,96073.0,96073.0,1014029300.0,3,0,0,0,1
5521,2019-04-12,95721.703125,96168.5,95028.5,95976.796875,95976.796875,841609200.0,0,0,0,0,1
5522,2019-04-15,95760.296875,96531.398438,95191.703125,95191.703125,95191.703125,742416200.0,1,0,0,0,1
5523,2019-04-16,95676.898438,97102.101563,95676.898438,96809.0,96809.0,1041918900.0,4,0,0,0,1
5524,2019-04-17,97347.398438,98662.0,97297.703125,98203.203125,98203.203125,1153602300.0,5,0,0,0,1
5525,2019-04-18,97911.898438,97912.101563,96623.703125,96886.5,96886.5,1092009000.0,3,0,0,0,1
5526,2019-04-19,97082.0,97293.101563,96737.5,96861.398438,96861.398438,0.0,0,0,0,0,1
5527,2019-04-22,96389.796875,96452.296875,95899.5,95952.796875,95952.796875,694016500.0,1,0,0,0,1
5528,2019-04-23,,,,,,,4,0,0,0,0
5529,2019-04-24,95821.398438,96537.203125,95821.398438,96142.203125,96142.203125,1087118800.0,5,0,0,0,1
5530,2019-04-25,96351.101563,96457.101563,93891.703125,94498.5,94498.5,1189796000.0,3,0,0,0,1
5531,2019-04-26,94886.796875,95144.796875,94046.203125,94783.101563,94783.101563,934752500.0,0,0,0,0,1
5532,2019-04-29,95039.796875,95113.898438,94236.703125,94535.101563,94535.101563,1052504200.0,1,0,0,0,1
5533,2019-04-30,94736.101563,95730.203125,94736.101563,95415.601563,95415.601563,1297342300.0,4,0,0,1,1
5534,2019-05-01,,,,,,,5,8,1,0,0
5535,2019-05-02,95729.796875,96050.5,93919.703125,94179.398438,94179.398438,1158921900.0,3,8,0,0,1
5536,2019-05-03,94245.398438,94395.898438,93475.703125,93946.101563,93946.101563,890827800.0,0,8,0,0,1
5537,2019-05-06,93026.398438,93076.203125,91541.203125,92982.296875,92982.296875,1092385400.0,1,8,0,0,1
5538,2019-05-07,90801.296875,91926.703125,90698.203125,91482.5,91482.5,1194700800.0,4,8,0,0,1
5539,2019-05-08,90767.703125,91600.601563,89734.398438,90272.203125,90272.203125,1227434600.0,5,8,0,0,1
5540,2019-05-09,90312.5,90696.601563,88647.601563,88685.898438,88685.898438,1055191700.0,3,8,0,0,1
5541,2019-05-10,89480.398438,89855.5,88315.5,88533.398438,88533.398438,1063411400.0,0,8,0,0,1
5542,2019-05-13,88628.703125,88740.703125,85446.601563,86282.5,86282.5,1385353700.0,1,8,0,0,1
5543,2019-05-14,86615.398438,88022.898438,86044.296875,88022.898438,88022.898438,1308850200.0,4,8,0,0,0
5544,2019-05-15,88070.0,88115.703125,86043.101563,87380.398438,87380.398438,1089509000.0,5,8,0,0,1
5545,2019-05-16,87664.5,88530.5,87088.398438,87203.898438,87203.898438,1139881000.0,3,8,0,0,1
5546,2019-05-17,86944.898438,87518.601563,86551.703125,86796.101563,86796.101563,1086051200.0,0,8,0,0,1
5547,2019-05-20,86895.0,87116.398438,86520.601563,86771.5,86771.5,980649300.0,1,8,0,0,1
5548,2019-05-21,86943.398438,87153.703125,84976.601563,85309.601563,85309.601563,1118827300.0,4,8,0,0,1
5549,2019-05-22,85041.898438,85580.296875,83675.296875,83675.296875,83675.296875,1049678000.0,5,8,0,0,1
5550,2019-05-23,83535.296875,84711.796875,83535.296875,84596.203125,84596.203125,976009400.0,3,8,0,0,1
5551,2019-05-24,84989.203125,86496.296875,84985.898438,86072.296875,86072.296875,1256146800.0,0,8,0,0,1
